station_id,station_name,region,n_rows,pm25_mean,loso_r2,building_count_3km,building_area_3km,ACAG_annual_mean,mean_AOT,median_AOT,AOT_valid_frac,mean_AOD_physics,mean_AOD_PBLH_ratio,mean_PBLH,mean_WS,mean_VC,mean_Temp,mean_Humidity,mean_Pressure,rain_freq,AOT_std,AOT_iqr,AOT_p95,diurnal_pm25_range,seasonal_pm25_amp,mean_PM25_nn_idw,std_PM25_nn_idw,iqr_PM25_nn_idw,nn1_km,nn1_corr,nbr_seasonal_amp,nbr_diurnal_range,elevation_m,latitude,longitude,slope_deg,mean_AOT_inner_mean,mean_AOT_outer_mean,mean_AOT_spatial_std,mean_AOT_local_vs_regional,mean_AOT_grad_mag,mean_RF_mean,mean_RF_std,mean_RF_center,mean_RF_inner_mean,mean_RF_outer_mean,mean_RF_grad_mag,mean_RF_local_vs_regional,mean_SSA_mean,mean_SSA_std,mean_SSA_center,mean_SSA_inner_mean,mean_SSA_outer_mean,mean_SSA_grad_mag,mean_SSA_local_vs_regional,mean_AOT_fine
31388836637198369136462150188,Bình Định Khuôn viên Cây xanh gần cầu chui đường Hoa Lư - TP. Quy Nhơn (KK),Central,19595,18.47,-0.1164,59122,3833865.8,18.47,0.6002,0.5248,0.1348,0.00047,0.001147,574.2,10.36,7524.0,26.96,76.15,1009.8,0.1044,0.445,0.7008,1.384,17.92,8.96,17.01,13.98,15.92,2.6,0.3415,2.4267,28.04,4.7,13.7851,109.22,2.229,0.0736466229656103,0.0578026862608714,0.0503420544947622,0.0155377989322304,0.1320028992099569,0.05054873496564111,0.04201966431128693,0.478088769560051,0.05835801891552316,0.042923206360960066,0.10846106883375208,0.015430598687871392,744.8072798298658,95.24683134746068,2846.861542126249,745.1037620945593,744.5999509053528,72.09380416343775,0.5038111892064927,0.28391569351922524
31388839920718814259329251882,"Bình Dương số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",South,19488,24.22,0.3564,83660,7234363.2,28.38,0.6192,0.551,0.1272,0.000571,0.001292,498.1,7.66,4277.0,28.27,72.47,1007.1,0.2298,0.4308,0.6502,1.2909,11.67,22.84,19.33,9.51,11.3,23.5,0.5403,1.6221,18.39,24.1,10.9923,106.658,3.426,0.6748919899574882,0.677920336615546,0.170040194317101,0.0152683541042847,0.0679693698716431,0.4959716828686185,0.06720669892556404,0.5070636237327775,0.4962881462996038,0.49866270546776637,0.02757997005465931,-0.0030423012012181136,1903.6682079256143,329.6872444514787,2870.70244929757,2114.3569750539446,1971.7553520983968,75.47355660418405,-11.67600164771838,0.3107730167234649
31388851800421997746903202346,Đà Nẵng Khuôn viên trường ĐH sư phạm Đà Nẵng (KK),Central,19931,23.6,0.1215,105100,7395048.2,22.18,0.5848,0.4998,0.056,0.000797,0.002041,392.0,5.96,3271.0,26.44,74.22,1009.9,0.1118,0.4492,0.6741,1.3836,14.89,22.28,12.55,15.16,9.37,6.3,0.3289,2.0196,21.91,9.4,16.0622,108.159,0.988,0.0718022191932662,0.0663409177884998,0.0480820401757543,0.0072598485892539,0.0250155477498955,0.05738678093415252,0.04339946007832552,0.476729592712138,0.060234092449879185,0.052374283353175434,0.015732849227132143,0.0087208886415549,678.5516943790313,313.62620721777677,3329.206875806881,586.0484176585267,737.4151419721852,85.69101886071147,-151.36672431365858,0.2623259553976286
31388868531618872623864101418,Hải Dương UBND TP. Hải Dương - 106 Đường Trần Hưng Đạo (KK),North,19834,37.62,0.5904,68676,5370836.9,33.03,0.6624,0.5634,0.0835,0.000712,0.001501,444.5,9.05,4644.0,24.29,74.38,1011.4,0.1205,0.501,0.7519,1.4455,16.85,44.32,34.5,24.69,26.59,17.1,0.6573,2.3454,31.14,8.7,20.9381,106.336,1.408,0.7522464319779171,0.783430615307859,0.1812327823145117,0.0065285968528796,0.0735729035361302,0.51686054506077,0.05696517627017849,0.558139318693063,0.5249506520451128,0.5182239569913693,0.022530760963365874,-0.00016789272710167547,2219.1029374299146,177.37106817586525,3110.4073411277886,2465.623641201991,2257.207324083888,46.42027610592575,15.825649361165958,0.3567447621366129
31388883344354363840031242796,Hà Nam Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),North,19743,39.18,0.7393,57930,4789949.5,31.72,0.683,0.6121,0.086,0.00083,0.001556,432.0,9.22,4647.0,24.26,56.42,997.2,0.1361,0.5111,0.7075,1.5405,11.07,56.31,41.25,29.64,30.54,20.4,0.8634,2.3224,37.08,5.2,20.536,105.916,1.336,0.7650888982387922,0.78754873222611,0.1918721540445735,0.0095692117235452,0.0831016010484405,0.5181529214280851,0.06141257987890604,0.5484325930163733,0.5245190668948908,0.5223882803702005,0.026091912605649643,-0.0019748132965421994,1851.767415395646,153.58419523398953,2669.805417363349,2043.0972196789119,1916.9510513167581,44.38637886914453,-1.355225426849218,0.3662759497701716
31390903576425084107499649578,Hà Nội ĐHBK cổng Parabol đường Giải Phóng (KK),North,19837,46.78,0.7593,180144,11050899.4,37.84,0.7427,0.6552,0.068,0.00075,0.001556,459.2,9.27,4772.0,24.65,72.58,1010.2,0.1593,0.5336,0.816,1.5665,10.13,63.55,41.53,26.59,28.96,4.9,0.8848,1.9567,36.54,16.4,21.0052,105.842,6.65,0.7732815006088937,0.8067527452919334,0.1750712744868952,0.0065832906318292,0.0701125200948895,0.5329072140717566,0.05202014189813627,0.5833165331633429,0.5453932179615204,0.5341006392483665,0.019636557165478467,0.005041496097000067,2247.6613938447563,183.8182510518624,3293.8377779720126,2452.523438384512,2310.754140722465,48.43051667391283,-0.984637539243114,0.4241001064032311
31390908889087377344742439468,Hà Nội Công viên Nhân Chính - Khuất Duy Tiến (KK),North,19443,36.94,0.711,114969,8662492.4,41.27,0.7382,0.6642,0.0782,0.000787,0.001596,468.1,8.8,4605.0,25.04,70.76,1010.3,0.1623,0.5288,0.8036,1.5788,7.09,36.29,45.28,32.41,34.11,4.9,0.8848,2.324,43.17,8.6,21.0031,105.795,1.084,0.7891208586014331,0.8004511518595604,0.1748249265372158,0.0208407606418116,0.0687981656855495,0.5323995107413526,0.05082827760640814,0.5653868455150034,0.5431210916856912,0.5344192981456265,0.018246906983430008,0.0014597958441038266,2252.673476637799,187.52203525687435,3230.2453719388545,2497.242039873119,2297.4449951800384,49.82418416794528,8.70145610189942,0.41277403214674724
31390912357075263208060500522,HCM Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),South,19860,21.34,0.4356,180765,10938292.8,34.93,0.6556,0.5612,0.1278,0.000662,0.001206,537.2,7.7,4595.0,28.86,65.55,1007.6,0.1983,0.5097,0.6094,1.2985,9.06,16.45,20.88,10.99,13.13,7.6,0.7862,1.6798,21.36,8.6,10.7823,106.683,0.382,0.6768342153055389,0.6760376464496666,0.1809474964750048,0.0360247620689922,0.0669700312592266,0.4926582461929946,0.06074784443651825,0.5031627357902119,0.5004513555098703,0.49287247852953137,0.024007392874418106,0.0013719275216161828,1838.9494944266453,291.07892845983514,2762.4850263023272,2079.641307789319,1886.6579324727024,67.38008555161778,-27.03328351094578,0.3197629889514538
31390916083317566102523755051,HCM Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),South,19156,22.57,0.5127,51613,5061609.0,34.69,0.6187,0.5447,0.1464,0.000517,0.001093,515.3,7.59,4354.0,28.31,69.86,1009.0,0.1752,0.4186,0.6495,1.2471,10.72,19.39,20.93,10.59,12.39,7.6,0.7862,1.58,20.6,11.7,10.7832,106.753,0.944,0.6693619312764876,0.6652649533044038,0.1739661001485584,0.0149625091902482,0.0625636410028731,0.49502050678599396,0.06248519563026989,0.5125009976134183,0.4996028962257825,0.4966936888811172,0.023134400343656315,-0.001050917277782517,1849.867331889532,316.372532253238,2757.1402371333033,2060.873926455861,1892.5029299635269,70.12765009355914,-6.953826616651113,0.30984905218326014
31390921469766835629621918251,Hưng Yên số 437 Nguyễn Văn Linh - Tp Hưng Yên (KK),North,19022,43.19,0.4148,42383,2962337.3,32.28,0.7112,0.6261,0.0705,0.000784,0.001578,446.1,9.53,4910.0,24.13,74.04,1011.6,0.1281,0.4973,0.8044,1.5655,10.82,54.37,41.81,28.81,31.85,20.4,0.8634,2.3457,34.86,10.9,20.6618,106.059,4.888,0.7550905378251824,0.8008076249022469,0.1799171833597395,0.0035342451329084,0.0748008723583696,0.5153207908565537,0.05909892832206945,0.5524991629878936,0.5262600485529976,0.5182244211777565,0.023623580827486453,-0.0019024517774839606,2205.781680116782,172.16638867467861,3288.573117016939,2464.5209985555252,2236.6517451818504,46.13858785928898,6.400352811282906,0.3889698213576561
