stationId,tier,region,n,obs_mean,pred_mean,r,r2,bias,rmse,bias_pct
28505268571336961948594948504,t1,North,8065,26.35794066542674,122.29511204126527,0.45718664245421414,-40.02556018321313,95.93717137583853,132.28036791729602,363.97825078071327
28505272740301122608933325208,t1,Central,6605,12.60481271259147,24.75908651510754,0.13763918658903662,-1.3360667479490882,12.154273802516071,26.01180641738244,96.42565962423751
28560877461938780203765592307,t1,North,8297,48.25464492989434,111.23720561215227,0.39667341502768017,-7.896836541685433,62.982560682257926,98.26018367699692,130.5212395071204
28599103930259709512833128161,t3,North,1873,5.382590496529632,41.81116215532245,-0.00209496702100749,-33.2894134630976,36.42857165879282,56.97161212885069,676.7851220017528
28602837126985114455002404577,t3,North,5593,10.642472572858932,66.32167467592697,0.19825836902186422,-72.1281557256901,55.679202103068036,75.81384200933559,523.17919282277
28602897318711027016899843809,t3,North,3411,9.143574601778559,44.924063293719286,0.1812706259349739,-60.13870691012671,35.780488691940725,54.27112538423636,391.31838750438914
28916504310234840885489983032,t1,North,6320,28.55124596518987,106.85767624061319,0.22547073345890378,-20.13204295200115,78.30643027542331,110.69455440312092,274.2662452311039
28916774462801800655608897080,t3,North,4562,52.138386453309955,113.16739713576005,0.10480731880215131,-4.977798080401229,61.0290106824501,105.8046797180321,117.05197424377856
29098314940209976158571475636,t2,South,7741,9.552816065969083,10.788935703865365,0.07641848589174066,-1.893020338068367,1.236119637896282,11.285583179991189,12.939845479699228
29098319146067624969113973428,t3,South,5528,5.7392217981186695,10.917227684933957,0.32185730455915923,-5.007399035006174,5.178005886815288,11.261860618986667,90.22139357835326
29196010501691076420299004774,t1,North,3880,24.802092414089348,101.96721364345747,0.22834510263153587,-23.608171596653225,77.16512122936813,104.30720685482699,311.12343241464924
29196021237696127337075448678,t1,North,5894,25.393379332089125,84.46690448777814,0.3515327119731291,-18.781400676119237,59.07352515568901,83.00297027382898,232.63357107038894
29203727697074312726675247132,t3,North,6461,16.99578727235206,64.37339183336219,0.0165125892751708,-13.733593019148804,47.37760456101013,75.7250314477367,278.7608705722139
29518839738601389925132404147,t3,North,4967,6.090286349909402,52.74807215312945,0.23178799332279681,-108.12229404082757,46.65778580322005,64.70891279073574,766.1016760552502
29518852005686198968139908531,t3,North,4745,7.618037892518441,59.55723180188017,0.0007805490926378946,-71.82234478717969,51.939193909361734,72.81871643635392,681.7922756773161
29518872592252585279589451187,t3,North,4519,8.29398436601018,64.68474700646634,0.2972780587471633,-45.0501493447705,56.39076264045616,76.59696013313787,679.8995531213296
29518885338952740244749551027,t3,North,5088,9.19858246855346,76.40768236568513,0.03732327817657747,-119.09419135450123,67.20909989713168,88.1761455932374,730.646272150026
29544533341424688633522251105,t2,Central,5587,11.878023584511665,17.35000008697776,0.2507375277864699,-0.7136835690492884,5.471976502466097,16.641941340178988,46.06807238201879
29996239538320865599553202177,t2,South,5505,11.790980260369361,28.37197834841237,0.18801082644774117,-11.10155070890177,16.58099808804301,27.14129934689896,140.62442410978645
30991938797551443885460120607,t3,South,3821,7.399003498211638,15.863941237739917,0.15997230408814286,-3.2168605220706965,8.46493773952828,19.39558200874584,114.40645678265028
31388836637198369136462150188,t1,Central,5787,18.15081651114567,16.989803584865776,0.07456710593743468,-1.0076662176412938,-1.161012926279895,16.420477673644708,-6.396477676731317
31388839920718814259329251882,t1,South,5698,25.065486261261256,32.75284711249296,0.017113701202855124,-2.5813754113485285,7.687360851231702,31.930424311811326,30.669107198261415
31388851800421997746903202346,t1,Central,5853,22.68959280995501,28.789071468253553,0.13474330086243827,-2.4527366231947263,6.099478658298544,24.50563426254995,26.882274659518842
31388868531618872623864101418,t1,North,5811,36.72356726897264,95.73523352942519,0.4558110434662343,-7.80026287897773,59.01166626045255,85.84241229804978,160.6915412880134
31388883344354363840031242796,t1,North,5868,38.90437591456487,102.09525146806168,0.49991986844733044,-9.22399362900064,63.1908755534968,96.71800217011892,162.4261386232381
31390903576425084107499649578,t1,North,5820,45.0971665091638,129.56384181624017,0.43260533566989756,-10.404361190903872,84.46667530707637,122.11890833427223,187.29929582141847
31390908889087377344742439468,t1,North,5675,36.18566292511013,128.74007655652085,0.40095729536415897,-30.969682625137885,92.55441363141071,129.61937587826785,255.77647650938823
31390912357075263208060500522,t1,South,5820,21.204852580183275,34.16811924578808,0.14647759078195693,-6.356820210048651,12.963266665604802,32.295790192202716,61.13349110344421
31390916083317566102523755051,t1,South,5602,22.34979508806379,34.618471962858294,0.11361721370270628,-5.270340389504576,12.268676874794505,33.0902655435648,54.89391212068319
31390921469766835629621918251,t1,North,5594,42.0693392533667,114.04131337835143,0.4630502990332685,-7.5959151016982265,71.97197412498474,104.85403549899667,171.0794022495255
