stationId,start,end,hours,value_rounded,raw_min,raw_max,station,region
28602897318711027016899843809,2023-01-17 12:00:00,2023-02-15 10:00:00,695,0.4,0.3853,0.3961,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
28602897318711027016899843809,2023-01-01 01:00:00,2023-01-17 10:00:00,394,0.4,0.3817,0.3965,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
28602897318711027016899843809,2023-12-20 11:00:00,2024-01-03 11:00:00,337,0.6,0.5885,0.6312,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
29518872592252585279589451187,2025-03-26 20:00:00,2025-04-08 11:00:00,304,3.8,3.8039,3.8432,Quảng Ninh Km11 - Minh Thành (KK),North
28602897318711027016899843809,2024-11-23 16:00:00,2024-12-05 12:00:00,285,0.0,0.0357,0.0364,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
28602897318711027016899843809,2025-03-27 16:00:00,2025-04-08 10:00:00,283,0.0,0.0358,0.0364,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
28602897318711027016899843809,2023-02-15 13:00:00,2023-02-24 09:00:00,213,0.4,0.3862,0.3966,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
28602897318711027016899843809,2023-08-14 13:00:00,2023-08-23 00:00:00,204,0.1,0.0575,0.0614,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
28602897318711027016899843809,2023-11-26 22:00:00,2023-12-05 08:00:00,203,0.1,0.0584,0.0627,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
28602897318711027016899843809,2024-08-30 03:00:00,2024-09-06 10:00:00,176,0.1,0.0572,0.0606,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
28602897318711027016899843809,2023-12-06 07:00:00,2023-12-13 07:00:00,169,0.1,0.0611,0.0651,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
28602897318711027016899843809,2023-12-13 09:00:00,2023-12-20 09:00:00,169,0.6,0.5886,0.6357,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
28602897318711027016899843809,2024-12-24 06:00:00,2024-12-31 03:00:00,166,0.0,0.0356,0.0363,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
28602897318711027016899843809,2024-08-15 03:00:00,2024-08-21 12:00:00,154,0.1,0.0593,0.0625,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
28602897318711027016899843809,2024-12-05 14:00:00,2024-12-11 18:00:00,149,0.0,0.0358,0.0364,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
28602897318711027016899843809,2024-01-03 13:00:00,2024-01-09 09:00:00,141,0.6,0.5887,0.6281,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
28602897318711027016899843809,2024-08-22 20:00:00,2024-08-28 09:00:00,134,0.1,0.0582,0.0617,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
28602897318711027016899843809,2023-02-24 12:00:00,2023-03-01 16:00:00,125,0.4,0.3847,0.3962,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
28602897318711027016899843809,2025-03-22 12:00:00,2025-03-27 14:00:00,123,0.0,0.0358,0.0364,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
28602897318711027016899843809,2024-12-12 21:00:00,2024-12-17 06:00:00,106,0.0,0.0358,0.0364,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
29518852005686198968139908531,2023-06-05 11:00:00,2023-06-09 09:00:00,95,11.3,11.3225,11.3464,Quảng Ninh Gần KCN Cái Lân (KK),North
29518852005686198968139908531,2024-01-26 10:00:00,2024-01-30 08:00:00,95,0.4,0.4026,0.4364,Quảng Ninh Gần KCN Cái Lân (KK),North
28602897318711027016899843809,2023-11-23 00:00:00,2023-11-26 20:00:00,93,0.1,0.0583,0.0613,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
28602897318711027016899843809,2023-08-04 13:00:00,2023-08-08 08:00:00,92,0.1,0.0587,0.0615,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
31616865099255512061948816121,2024-06-19 20:00:00,2024-06-23 14:00:00,91,0.0,0.0026,0.0431,Đà Nẵng Phạm Hùng (KK),Unknown
29518852005686198968139908531,2024-05-23 21:00:00,2024-05-27 10:00:00,86,3.8,3.778,3.7858,Quảng Ninh Gần KCN Cái Lân (KK),North
29518872592252585279589451187,2024-04-21 00:00:00,2024-04-24 04:00:00,77,2.8,2.8023,2.8441,Quảng Ninh Km11 - Minh Thành (KK),North
28602897318711027016899843809,2024-12-21 01:00:00,2024-12-24 03:00:00,75,0.0,0.0357,0.0363,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
29518852005686198968139908531,2023-07-31 12:00:00,2023-08-03 10:00:00,71,8.5,8.4958,8.5145,Quảng Ninh Gần KCN Cái Lân (KK),North
29518872592252585279589451187,2025-03-23 18:00:00,2025-03-26 12:00:00,67,3.8,3.816,3.8413,Quảng Ninh Km11 - Minh Thành (KK),North
29518852005686198968139908531,2024-01-23 15:00:00,2024-01-26 08:00:00,66,0.0,0.0268,0.0289,Quảng Ninh Gần KCN Cái Lân (KK),North
28602897318711027016899843809,2025-03-19 19:00:00,2025-03-22 10:00:00,64,0.0,0.0359,0.0364,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
31616865099255512061948816121,2024-06-24 08:00:00,2024-06-26 21:00:00,62,0.0,0.0006,0.0306,Đà Nẵng Phạm Hùng (KK),Unknown
28602897318711027016899843809,2025-03-16 08:00:00,2025-03-18 19:00:00,60,0.0,0.0359,0.0364,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
28602897318711027016899843809,2024-11-01 22:00:00,2024-11-04 08:00:00,59,1.3,1.2511,1.3129,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
29518872592252585279589451187,2024-01-22 07:00:00,2024-01-24 15:00:00,57,1.2,1.1619,1.2071,Quảng Ninh Km11 - Minh Thành (KK),North
28602897318711027016899843809,2025-03-14 01:00:00,2025-03-16 06:00:00,54,0.0,0.0359,0.0363,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
29544533341424688633522251105,2024-05-14 07:00:00,2024-05-16 07:00:00,49,0.0,0.005,0.0478,Gia Lai KCN Trà Đa - Tp Pleiku (KK),Central
28602897318711027016899843809,2023-07-31 10:00:00,2023-08-02 10:00:00,49,0.1,0.0573,0.0611,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
28602897318711027016899843809,2024-11-20 05:00:00,2024-11-22 05:00:00,49,0.0,0.0358,0.0364,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
28602897318711027016899843809,2024-10-11 16:00:00,2024-10-13 15:00:00,48,1.2,1.1949,1.2458,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
29518839738601389925132404147,2024-12-19 13:00:00,2024-12-21 11:00:00,47,6.2,6.1507,6.1683,"Quảng Ninh Trung tâm văn hóa thể thao Cẩm Phả, đường Trần Phú, phường Cẩm Trung (KK)",North
28602897318711027016899843809,2023-08-12 13:00:00,2023-08-14 10:00:00,46,0.1,0.0577,0.0617,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
29518872592252585279589451187,2024-04-18 16:00:00,2024-04-20 12:00:00,45,0.1,0.1384,0.1405,Quảng Ninh Km11 - Minh Thành (KK),North
28602897318711027016899843809,2023-08-02 12:00:00,2023-08-04 08:00:00,45,0.1,0.0595,0.0621,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
29518839738601389925132404147,2023-02-04 03:00:00,2023-02-05 23:00:00,45,0.0,0.0103,0.0109,"Quảng Ninh Trung tâm văn hóa thể thao Cẩm Phả, đường Trần Phú, phường Cẩm Trung (KK)",North
29544533341424688633522251105,2024-05-06 11:00:00,2024-05-08 03:00:00,41,0.0,0.005,0.0496,Gia Lai KCN Trà Đa - Tp Pleiku (KK),Central
28602897318711027016899843809,2024-10-29 12:00:00,2024-10-31 04:00:00,41,1.3,1.2536,1.3396,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
29518839738601389925132404147,2023-02-08 17:00:00,2023-02-10 08:00:00,40,0.0,0.0102,0.0109,"Quảng Ninh Trung tâm văn hóa thể thao Cẩm Phả, đường Trần Phú, phường Cẩm Trung (KK)",North
28602897318711027016899843809,2023-03-01 18:00:00,2023-03-03 08:00:00,39,0.4,0.3929,0.3984,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
28602897318711027016899843809,2024-12-19 01:00:00,2024-12-20 14:00:00,38,0.0,0.0356,0.0363,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
28602897318711027016899843809,2025-01-01 05:00:00,2025-01-02 18:00:00,38,0.0,0.0357,0.0363,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
28602897318711027016899843809,2024-10-25 20:00:00,2024-10-27 08:00:00,37,1.3,1.2742,1.3255,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
28602897318711027016899843809,2024-08-12 01:00:00,2024-08-13 11:00:00,35,0.1,0.0603,0.0634,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
28602897318711027016899843809,2024-11-16 19:00:00,2024-11-18 05:00:00,35,0.0,0.036,0.0363,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
28602897318711027016899843809,2024-10-06 08:00:00,2024-10-07 17:00:00,34,1.2,1.1753,1.2222,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
28602897318711027016899843809,2024-10-04 23:00:00,2024-10-06 06:00:00,32,1.2,1.161,1.2104,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
28602897318711027016899843809,2024-11-18 18:00:00,2024-11-20 01:00:00,32,0.0,0.036,0.0364,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
28602897318711027016899843809,2024-11-22 07:00:00,2024-11-23 14:00:00,32,0.0,0.0359,0.0364,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
29518872592252585279589451187,2024-01-27 08:00:00,2024-01-28 14:00:00,31,1.2,1.1652,1.2291,Quảng Ninh Km11 - Minh Thành (KK),North
29544533341424688633522251105,2024-05-13 01:00:00,2024-05-14 05:00:00,29,0.0,0.007,0.0374,Gia Lai KCN Trà Đa - Tp Pleiku (KK),Central
28602897318711027016899843809,2024-10-01 04:00:00,2024-10-02 08:00:00,29,1.2,1.1506,1.2237,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
28602897318711027016899843809,2024-10-23 10:00:00,2024-10-24 13:00:00,28,1.3,1.2525,1.2799,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
28602897318711027016899843809,2024-11-09 23:00:00,2024-11-11 02:00:00,28,0.0,0.0359,0.0363,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
29518852005686198968139908531,2024-06-06 09:00:00,2024-06-07 11:00:00,27,12.1,12.0951,12.1154,Quảng Ninh Gần KCN Cái Lân (KK),North
29518852005686198968139908531,2024-06-09 00:00:00,2024-06-10 02:00:00,27,12.1,12.0517,12.1271,Quảng Ninh Gần KCN Cái Lân (KK),North
28602897318711027016899843809,2024-10-10 12:00:00,2024-10-11 14:00:00,27,1.2,1.1978,1.2322,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
29544533341424688633522251105,2024-05-17 17:00:00,2024-05-18 18:00:00,26,0.0,0.0064,0.0369,Gia Lai KCN Trà Đa - Tp Pleiku (KK),Central
29518852005686198968139908531,2024-05-22 18:00:00,2024-05-23 19:00:00,26,3.8,3.7808,3.7878,Quảng Ninh Gần KCN Cái Lân (KK),North
29518885338952740244749551027,2023-04-24 09:00:00,2023-04-25 10:00:00,26,13.2,13.1608,13.1984,Quảng Ninh Nhuệ Hổ - Đông Triều (KK),North
28602897318711027016899843809,2024-11-07 00:00:00,2024-11-08 01:00:00,26,1.8,1.7626,1.8155,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
29518839738601389925132404147,2024-12-09 09:00:00,2024-12-10 10:00:00,26,6.2,6.1501,6.1686,"Quảng Ninh Trung tâm văn hóa thể thao Cẩm Phả, đường Trần Phú, phường Cẩm Trung (KK)",North
28602897318711027016899843809,2024-10-24 18:00:00,2024-10-25 18:00:00,25,1.3,1.2745,1.3197,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
29544533341424688633522251105,2024-05-08 05:00:00,2024-05-09 04:00:00,24,0.0,0.0103,0.0385,Gia Lai KCN Trà Đa - Tp Pleiku (KK),Central
29518872592252585279589451187,2024-09-19 12:00:00,2024-09-20 11:00:00,24,6.8,6.7728,6.8005,Quảng Ninh Km11 - Minh Thành (KK),North
28602897318711027016899843809,2024-11-15 09:00:00,2024-11-16 08:00:00,24,0.0,0.0359,0.0364,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
29518839738601389925132404147,2023-02-07 13:00:00,2023-02-08 12:00:00,24,0.0,0.0101,0.0109,"Quảng Ninh Trung tâm văn hóa thể thao Cẩm Phả, đường Trần Phú, phường Cẩm Trung (KK)",North
28602897318711027016899843809,2024-10-03 00:00:00,2024-10-03 22:00:00,23,1.2,1.192,1.2345,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
29518839738601389925132404147,2024-12-22 13:00:00,2024-12-23 11:00:00,23,6.2,6.1501,6.1685,"Quảng Ninh Trung tâm văn hóa thể thao Cẩm Phả, đường Trần Phú, phường Cẩm Trung (KK)",North
29518839738601389925132404147,2024-12-30 13:00:00,2024-12-31 11:00:00,23,6.2,6.1564,6.1673,"Quảng Ninh Trung tâm văn hóa thể thao Cẩm Phả, đường Trần Phú, phường Cẩm Trung (KK)",North
29098314940209976158571475636,2023-03-26 08:00:00,2023-03-27 06:00:00,23,5.8,5.7531,5.8475,"Trà Vinh xã Dân Thành, TX Duyên Hải (KK)",South
29544533341424688633522251105,2024-05-03 17:00:00,2024-05-04 14:00:00,22,0.0,0.0067,0.0495,Gia Lai KCN Trà Đa - Tp Pleiku (KK),Central
29518852005686198968139908531,2024-06-10 04:00:00,2024-06-11 01:00:00,22,12.1,12.0628,12.1149,Quảng Ninh Gần KCN Cái Lân (KK),North
28602897318711027016899843809,2024-07-22 16:00:00,2024-07-23 13:00:00,22,0.1,0.0528,0.1055,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
28602897318711027016899843809,2024-10-04 00:00:00,2024-10-04 21:00:00,22,1.2,1.1917,1.2347,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
29544533341424688633522251105,2024-05-10 17:00:00,2024-05-11 13:00:00,21,0.0,0.0077,0.0316,Gia Lai KCN Trà Đa - Tp Pleiku (KK),Central
29518852005686198968139908531,2024-05-21 12:00:00,2024-05-22 08:00:00,21,7.6,7.5571,7.6489,Quảng Ninh Gần KCN Cái Lân (KK),North
29518852005686198968139908531,2024-06-07 15:00:00,2024-06-08 11:00:00,21,12.1,12.0562,12.1147,Quảng Ninh Gần KCN Cái Lân (KK),North
29518872592252585279589451187,2024-01-03 11:00:00,2024-01-04 07:00:00,21,1.2,1.1593,1.188,Quảng Ninh Km11 - Minh Thành (KK),North
28602897318711027016899843809,2024-11-04 19:00:00,2024-11-05 15:00:00,21,1.8,1.771,1.8379,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
28602897318711027016899843809,2025-03-18 21:00:00,2025-03-19 17:00:00,21,0.0,0.036,0.0364,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
28599103930259709512833128161,2025-05-04 15:00:00,2025-05-05 11:00:00,21,0.3,0.2658,0.3408,Quảng Ninh Phường Cẩm Thịnh - Cẩm Phả (KK),North
29518839738601389925132404147,2024-12-05 13:00:00,2024-12-06 09:00:00,21,6.2,6.1575,6.1689,"Quảng Ninh Trung tâm văn hóa thể thao Cẩm Phả, đường Trần Phú, phường Cẩm Trung (KK)",North
29518839738601389925132404147,2024-12-11 13:00:00,2024-12-12 09:00:00,21,6.2,6.1501,6.169,"Quảng Ninh Trung tâm văn hóa thể thao Cẩm Phả, đường Trần Phú, phường Cẩm Trung (KK)",North
29518839738601389925132404147,2024-12-12 13:00:00,2024-12-13 09:00:00,21,6.2,6.1501,6.1689,"Quảng Ninh Trung tâm văn hóa thể thao Cẩm Phả, đường Trần Phú, phường Cẩm Trung (KK)",North
29518839738601389925132404147,2024-12-17 13:00:00,2024-12-18 09:00:00,21,6.2,6.1581,6.1689,"Quảng Ninh Trung tâm văn hóa thể thao Cẩm Phả, đường Trần Phú, phường Cẩm Trung (KK)",North
28602897318711027016899843809,2024-10-09 05:00:00,2024-10-10 00:00:00,20,1.2,1.1687,1.2052,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
29518839738601389925132404147,2024-12-06 13:00:00,2024-12-07 08:00:00,20,6.2,6.1512,6.1687,"Quảng Ninh Trung tâm văn hóa thể thao Cẩm Phả, đường Trần Phú, phường Cẩm Trung (KK)",North
29518839738601389925132404147,2024-12-27 13:00:00,2024-12-28 08:00:00,20,6.2,6.1571,6.1669,"Quảng Ninh Trung tâm văn hóa thể thao Cẩm Phả, đường Trần Phú, phường Cẩm Trung (KK)",North
29518839738601389925132404147,2024-12-28 13:00:00,2024-12-29 08:00:00,20,6.2,6.1568,6.1675,"Quảng Ninh Trung tâm văn hóa thể thao Cẩm Phả, đường Trần Phú, phường Cẩm Trung (KK)",North
29098314940209976158571475636,2023-10-08 21:00:00,2023-10-09 16:00:00,20,5.8,5.755,5.8308,"Trà Vinh xã Dân Thành, TX Duyên Hải (KK)",South
29098314940209976158571475636,2024-10-16 15:00:00,2024-10-17 10:00:00,20,10.1,10.0525,10.1025,"Trà Vinh xã Dân Thành, TX Duyên Hải (KK)",South
29518872592252585279589451187,2024-09-20 13:00:00,2024-09-21 07:00:00,19,6.8,6.7667,6.7925,Quảng Ninh Km11 - Minh Thành (KK),North
29518839738601389925132404147,2024-12-08 13:00:00,2024-12-09 07:00:00,19,6.2,6.1588,6.1681,"Quảng Ninh Trung tâm văn hóa thể thao Cẩm Phả, đường Trần Phú, phường Cẩm Trung (KK)",North
29518839738601389925132404147,2024-12-23 13:00:00,2024-12-24 07:00:00,19,6.2,6.15,6.1681,"Quảng Ninh Trung tâm văn hóa thể thao Cẩm Phả, đường Trần Phú, phường Cẩm Trung (KK)",North
30991938797551443885460120607,2023-06-16 00:00:00,2023-06-16 18:00:00,19,0.0,0.0025,0.0308,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
30991938797551443885460120607,2023-06-26 14:00:00,2023-06-27 08:00:00,19,0.0,0.0033,0.0308,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
30991938797551443885460120607,2023-07-02 14:00:00,2023-07-03 08:00:00,19,0.0,0.0025,0.0342,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
30991938797551443885460120607,2023-07-03 14:00:00,2023-07-04 08:00:00,19,0.0,0.0008,0.045,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
31616865099255512061948816121,2024-04-27 16:00:00,2024-04-28 10:00:00,19,0.0,0.0001,0.0003,Đà Nẵng Phạm Hùng (KK),Unknown
29544533341424688633522251105,2024-03-09 07:00:00,2024-03-10 00:00:00,18,0.1,0.0523,0.1037,Gia Lai KCN Trà Đa - Tp Pleiku (KK),Central
29544533341424688633522251105,2024-05-09 08:00:00,2024-05-10 01:00:00,18,0.0,0.0057,0.0483,Gia Lai KCN Trà Đa - Tp Pleiku (KK),Central
29518852005686198968139908531,2023-08-03 15:00:00,2023-08-04 08:00:00,18,8.8,8.7554,8.7574,Quảng Ninh Gần KCN Cái Lân (KK),North
28602897318711027016899843809,2024-10-08 10:00:00,2024-10-09 03:00:00,18,1.2,1.1827,1.2133,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
28599103930259709512833128161,2025-04-25 16:00:00,2025-04-26 09:00:00,18,0.2,0.165,0.2467,Quảng Ninh Phường Cẩm Thịnh - Cẩm Phả (KK),North
28599103930259709512833128161,2025-05-03 18:00:00,2025-05-04 11:00:00,18,0.3,0.2692,0.3392,Quảng Ninh Phường Cẩm Thịnh - Cẩm Phả (KK),North
28599103930259709512833128161,2025-05-09 16:00:00,2025-05-10 09:00:00,18,0.2,0.1558,0.2408,Quảng Ninh Phường Cẩm Thịnh - Cẩm Phả (KK),North
29518839738601389925132404147,2024-12-07 14:00:00,2024-12-08 07:00:00,18,6.2,6.1573,6.1684,"Quảng Ninh Trung tâm văn hóa thể thao Cẩm Phả, đường Trần Phú, phường Cẩm Trung (KK)",North
29518839738601389925132404147,2024-12-16 13:00:00,2024-12-17 06:00:00,18,6.2,6.1503,6.1683,"Quảng Ninh Trung tâm văn hóa thể thao Cẩm Phả, đường Trần Phú, phường Cẩm Trung (KK)",North
30991938797551443885460120607,2023-06-13 15:00:00,2023-06-14 08:00:00,18,0.0,0.005,0.0325,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
30991938797551443885460120607,2023-06-27 15:00:00,2023-06-28 08:00:00,18,0.0,0.0033,0.04,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
30991938797551443885460120607,2023-06-30 14:00:00,2023-07-01 07:00:00,18,0.0,0.0008,0.0167,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
29203727697074312726675247132,2023-04-13 12:00:00,2023-04-14 05:00:00,18,0.3,0.2658,0.33,"Thái Bình xã Thái Thọ, huyện Thái Thụy (KK)",North
29098314940209976158571475636,2023-05-04 23:00:00,2023-05-05 16:00:00,18,5.9,5.8692,5.9375,"Trà Vinh xã Dân Thành, TX Duyên Hải (KK)",South
29544533341424688633522251105,2024-05-16 09:00:00,2024-05-17 01:00:00,17,0.0,0.0044,0.0449,Gia Lai KCN Trà Đa - Tp Pleiku (KK),Central
29544533341424688633522251105,2024-05-19 00:00:00,2024-05-19 16:00:00,17,0.0,0.0009,0.0238,Gia Lai KCN Trà Đa - Tp Pleiku (KK),Central
29518852005686198968139908531,2024-05-27 16:00:00,2024-05-28 08:00:00,17,4.7,4.7155,4.724,Quảng Ninh Gần KCN Cái Lân (KK),North
28602897318711027016899843809,2024-10-31 19:00:00,2024-11-01 11:00:00,17,1.4,1.4042,1.4471,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
29518839738601389925132404147,2024-12-04 16:00:00,2024-12-05 08:00:00,17,6.2,6.1577,6.1689,"Quảng Ninh Trung tâm văn hóa thể thao Cẩm Phả, đường Trần Phú, phường Cẩm Trung (KK)",North
29518839738601389925132404147,2024-12-10 17:00:00,2024-12-11 09:00:00,17,6.2,6.1505,6.1679,"Quảng Ninh Trung tâm văn hóa thể thao Cẩm Phả, đường Trần Phú, phường Cẩm Trung (KK)",North
30991938797551443885460120607,2023-06-20 06:00:00,2023-06-20 22:00:00,17,0.0,0.0008,0.04,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
30991938797551443885460120607,2023-06-25 16:00:00,2023-06-26 08:00:00,17,0.0,0.0058,0.0333,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
30991938797551443885460120607,2023-06-28 14:00:00,2023-06-29 06:00:00,17,0.0,0.0017,0.0492,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
30991938797551443885460120607,2023-06-29 15:00:00,2023-06-30 07:00:00,17,0.0,0.0091,0.05,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
30991938797551443885460120607,2023-08-03 08:00:00,2023-08-04 00:00:00,17,0.0,0.0008,0.0475,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
30991938797551443885460120607,2023-08-07 09:00:00,2023-08-08 01:00:00,17,0.0,0.0008,0.03,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
30991938797551443885460120607,2024-01-08 10:00:00,2024-01-09 02:00:00,17,0.0,0.0009,0.0442,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
29544533341424688633522251105,2024-04-09 15:00:00,2024-04-10 06:00:00,16,0.1,0.0589,0.1451,Gia Lai KCN Trà Đa - Tp Pleiku (KK),Central
29544533341424688633522251105,2024-04-27 01:00:00,2024-04-27 16:00:00,16,0.1,0.0558,0.124,Gia Lai KCN Trà Đa - Tp Pleiku (KK),Central
29518852005686198968139908531,2024-06-04 10:00:00,2024-06-05 01:00:00,16,12.1,12.0538,12.1139,Quảng Ninh Gần KCN Cái Lân (KK),North
29518852005686198968139908531,2024-06-11 03:00:00,2024-06-11 18:00:00,16,12.1,12.058,12.1153,Quảng Ninh Gần KCN Cái Lân (KK),North
28602897318711027016899843809,2024-12-31 05:00:00,2024-12-31 20:00:00,16,0.0,0.0358,0.0362,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
28599103930259709512833128161,2025-05-07 17:00:00,2025-05-08 08:00:00,16,0.3,0.2767,0.3483,Quảng Ninh Phường Cẩm Thịnh - Cẩm Phả (KK),North
30991938797551443885460120607,2023-07-13 10:00:00,2023-07-14 01:00:00,16,0.0,0.0008,0.0225,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
29098314940209976158571475636,2023-03-18 12:00:00,2023-03-19 03:00:00,16,6.0,5.9608,6.0317,"Trà Vinh xã Dân Thành, TX Duyên Hải (KK)",South
29098314940209976158571475636,2023-04-05 16:00:00,2023-04-06 07:00:00,16,5.8,5.7517,5.8283,"Trà Vinh xã Dân Thành, TX Duyên Hải (KK)",South
29098314940209976158571475636,2023-09-23 14:00:00,2023-09-24 05:00:00,16,5.8,5.7645,5.8425,"Trà Vinh xã Dân Thành, TX Duyên Hải (KK)",South
29098314940209976158571475636,2023-10-02 03:00:00,2023-10-02 18:00:00,16,5.8,5.7525,5.8475,"Trà Vinh xã Dân Thành, TX Duyên Hải (KK)",South
29098314940209976158571475636,2023-10-29 18:00:00,2023-10-30 09:00:00,16,5.9,5.8517,5.9367,"Trà Vinh xã Dân Thành, TX Duyên Hải (KK)",South
